page,line,n,pairs,equal,entropy_bits,ioc,frequencies
42,8,23,22,0,3.795088586397732,0.03557312252964427,"[1, 0, 0, 0, 2, 0, 2, 1, 1, 1, 0, 3, 0, 2, 0, 1, 0, 1, 1, 0, 0, 2, 0, 2, 2, 0, 0, 1, 0]"
42,9,24,23,0,4.001629167387823,0.025362318840579712,"[2, 1, 1, 1, 0, 0, 0, 0, 2, 1, 2, 2, 0, 1, 2, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 2, 2, 0]"
42,10,20,19,0,3.521928094887363,0.05263157894736842,"[1, 1, 2, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 2, 2, 1, 0, 0, 0, 0, 0, 0, 4]"
42,11,23,22,0,3.708132064658601,0.04743083003952569,"[2, 2, 0, 0, 0, 0, 0, 1, 0, 4, 0, 0, 1, 0, 1, 2, 0, 1, 1, 1, 0, 1, 0, 1, 0, 3, 0, 1, 1]"
43,0,23,22,0,4.2626923908396215,0.011857707509881422,"[0, 1, 0, 1, 0, 1, 2, 1, 1, 1, 2, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 2, 0]"
43,1,24,23,0,3.4906015629507223,0.07608695652173914,"[6, 1, 1, 0, 1, 0, 0, 2, 1, 2, 0, 3, 0, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0]"
43,2,23,22,0,3.653996738665709,0.04743083003952569,"[0, 2, 1, 4, 0, 0, 0, 1, 0, 0, 1, 2, 2, 2, 0, 0, 0, 1, 1, 0, 0, 0, 2, 2, 0, 1, 0, 1, 0]"
43,3,22,21,0,3.788754913993503,0.03463203463203463,"[1, 0, 0, 0, 2, 0, 2, 0, 1, 0, 0, 1, 2, 0, 0, 1, 1, 1, 0, 0, 0, 0, 3, 1, 0, 2, 1, 1, 2]"
43,4,22,21,0,4.004886164091843,0.021645021645021644,"[2, 0, 0, 0, 1, 1, 0, 0, 0, 2, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 2, 1, 1, 2, 2]"
43,5,25,24,0,4.023465189601647,0.03,"[1, 0, 0, 3, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 2, 1, 1, 2, 0, 1, 1, 1, 0, 0, 2, 3, 0, 0, 1]"
43,6,20,19,1,3.308694969562842,0.06315789473684211,"[0, 0, 0, 0, 2, 0, 0, 0, 1, 3, 0, 0, 3, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0, 1, 0, 2, 1, 1, 1]"
43,7,23,22,0,3.6753108689123635,0.043478260869565216,"[2, 0, 0, 1, 0, 0, 0, 1, 1, 3, 0, 2, 0, 0, 1, 2, 2, 3, 2, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1]"
43,8,23,22,1,3.5670402169265785,0.05928853754940711,"[0, 0, 0, 4, 0, 1, 0, 1, 2, 1, 1, 0, 0, 0, 0, 1, 1, 2, 2, 0, 0, 0, 4, 0, 0, 1, 1, 1, 0]"
43,9,25,24,0,3.9132696895151087,0.03666666666666667,"[1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 2, 1, 0, 2, 0, 0, 1, 1, 1, 0, 3, 0, 3, 0, 0, 3, 1, 0, 0]"
43,10,22,21,0,3.8796640049025943,0.030303030303030304,"[3, 2, 0, 1, 0, 2, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 2, 0, 2, 1, 0, 0, 1, 1, 1, 0]"
43,11,22,21,0,3.970573095811685,0.025974025974025976,"[1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 2, 1, 1, 0, 2, 0, 2, 0, 0, 1, 1, 3, 1, 1, 1, 1, 1, 1, 0]"
44,0,23,22,0,3.936180434129755,0.03162055335968379,"[0, 1, 3, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 2, 0, 1, 1, 2, 0, 1, 0, 3, 1, 1]"
44,1,21,20,0,3.7849418274376427,0.03333333333333333,"[3, 0, 0, 0, 0, 1, 0, 0, 2, 1, 1, 1, 0, 0, 1, 0, 2, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 2, 2]"
44,2,25,24,1,3.943465189601647,0.03333333333333333,"[2, 0, 1, 1, 1, 0, 0, 0, 2, 0, 3, 1, 3, 0, 1, 1, 1, 2, 0, 0, 2, 1, 0, 0, 1, 0, 1, 1, 0]"
44,3,24,23,1,4.001629167387823,0.025362318840579712,"[0, 0, 1, 0, 0, 0, 0, 1, 2, 1, 1, 0, 0, 1, 1, 1, 1, 0, 2, 1, 2, 0, 2, 2, 2, 2, 1, 0, 0]"
44,4,23,22,0,3.8279097821439696,0.039525691699604744,"[1, 1, 1, 0, 2, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 2, 0, 2, 0, 0, 0, 1, 0, 2, 4, 0, 1, 1]"
44,5,22,21,0,4.004886164091843,0.021645021645021644,"[1, 0, 0, 1, 0, 1, 1, 0, 2, 2, 0, 1, 0, 1, 0, 0, 0, 1, 2, 1, 0, 1, 0, 2, 1, 1, 2, 1, 0]"
44,6,24,23,1,3.6368421881310113,0.050724637681159424,"[2, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 3, 1, 2, 0, 0, 0, 2, 1, 0, 0, 0, 4, 1, 2, 0, 2, 0, 0]"
44,7,23,22,0,4.229871195093384,0.015810276679841896,"[1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 2, 1, 0, 1, 0, 1, 1, 0, 3, 1, 1, 0]"
44,8,22,21,0,4.186704345910025,0.012987012987012988,"[1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 2, 0, 1, 0, 1, 1, 1, 0, 1, 2, 1, 1, 0, 1, 0, 1, 2, 1]"
44,9,23,22,0,3.6753108689123635,0.043478260869565216,"[0, 0, 1, 1, 1, 2, 2, 0, 0, 0, 2, 3, 0, 1, 2, 0, 3, 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 1, 0]"
44,10,22,21,0,4.0614821867207755,0.021645021645021644,"[1, 2, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 2, 1, 1, 1, 0, 3, 0, 1, 1, 0]"
44,11,21,20,1,3.880179922675738,0.02857142857142857,"[0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 3, 2, 1, 0, 1, 2, 0, 1, 0, 1, 1, 2, 1, 0, 1]"
45,0,22,21,0,4.0614821867207755,0.021645021645021644,"[1, 2, 3, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 2, 0, 0, 0, 0, 0, 1]"
45,1,22,21,0,3.8796640049025943,0.030303030303030304,"[1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 2, 0, 1, 1, 1, 1, 2, 1, 2, 3, 0, 0, 1, 1]"
45,2,23,22,0,4.2626923908396215,0.011857707509881422,"[0, 0, 0, 1, 1, 1, 0, 1, 2, 1, 0, 2, 1, 1, 0, 2, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0]"
45,3,23,22,0,3.8820451081368623,0.03162055335968379,"[0, 1, 1, 2, 2, 1, 0, 0, 1, 0, 1, 2, 1, 0, 2, 0, 1, 1, 0, 1, 0, 0, 3, 0, 2, 1, 0, 0, 0]"
45,4,23,22,0,4.001822825622231,0.023715415019762844,"[1, 2, 1, 1, 1, 1, 0, 1, 0, 1, 2, 0, 0, 1, 1, 0, 2, 2, 0, 2, 0, 0, 0, 0, 2, 0, 1, 1, 0]"
45,5,23,22,0,4.001822825622231,0.03162055335968379,"[0, 0, 1, 1, 0, 1, 1, 2, 0, 1, 1, 1, 1, 1, 1, 1, 2, 0, 0, 1, 4, 0, 0, 1, 1, 0, 0, 0, 1]"
45,6,22,21,1,4.004886164091843,0.021645021645021644,"[1, 0, 0, 1, 0, 2, 2, 2, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 2, 1, 1, 0, 0, 1, 1, 0, 2, 1, 0]"
45,7,22,21,0,3.913977073182752,0.025974025974025976,"[2, 1, 0, 1, 0, 0, 0, 0, 0, 2, 1, 1, 1, 0, 0, 0, 2, 1, 0, 1, 0, 1, 2, 1, 0, 2, 2, 0, 1]"
45,8,21,20,0,3.8208888513501886,0.02857142857142857,"[0, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 1, 0, 2, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 2, 0, 0, 2, 2]"
45,9,22,21,0,3.913977073182752,0.025974025974025976,"[0, 1, 0, 1, 2, 2, 1, 2, 1, 2, 0, 2, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 2, 0, 0, 1, 0, 0, 1]"
45,10,24,23,1,3.8868421881310113,0.03260869565217391,"[1, 0, 0, 2, 0, 1, 1, 2, 1, 2, 1, 2, 0, 0, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 2, 0, 3, 1, 1]"
45,11,23,22,0,4.1757358691004915,0.015810276679841896,"[1, 2, 1, 0, 0, 1, 1, 1, 2, 1, 2, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 2, 0, 1, 1, 0, 0]"
46,0,22,21,0,3.823067982273661,0.030303030303030304,"[1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 2, 2, 0, 2, 2, 1, 1, 0, 0, 2, 0, 1, 0, 2, 0, 2, 0, 1, 0]"
46,1,21,20,0,3.4992275417233567,0.047619047619047616,"[1, 0, 0, 1, 0, 0, 2, 0, 0, 1, 0, 0, 2, 0, 2, 0, 0, 0, 2, 0, 3, 2, 0, 2, 0, 1, 2, 0, 0]"
46,2,22,21,0,3.913977073182752,0.025974025974025976,"[0, 0, 1, 1, 0, 1, 2, 1, 0, 0, 1, 0, 0, 1, 0, 1, 2, 2, 1, 1, 0, 2, 0, 0, 2, 0, 1, 2, 0]"
46,3,21,20,0,3.880179922675738,0.02857142857142857,"[0, 1, 2, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 3, 0, 2, 1, 1, 0, 0, 1, 1, 1, 2, 0, 1, 0, 1]"
46,4,25,24,0,4.053660689688186,0.02666666666666667,"[1, 0, 2, 2, 2, 1, 0, 0, 0, 1, 2, 1, 0, 0, 0, 0, 0, 1, 2, 1, 1, 0, 1, 1, 3, 1, 0, 1, 1]"
46,5,21,20,0,3.7849418274376427,0.03333333333333333,"[1, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 2, 1, 1, 2, 2, 0, 3, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1]"
46,6,21,20,0,4.011365041826379,0.01904761904761905,"[0, 2, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 2, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2]"
46,7,24,23,0,4.053508854797678,0.025362318840579712,"[1, 0, 2, 2, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 2, 2, 1, 3, 1, 0, 0, 0]"
46,8,23,22,0,3.9690016298759927,0.02766798418972332,"[1, 0, 3, 1, 0, 0, 0, 2, 0, 2, 1, 0, 0, 1, 1, 0, 0, 1, 2, 1, 1, 0, 1, 0, 0, 1, 1, 2, 1]"
46,9,23,22,0,3.8820451081368623,0.03162055335968379,"[1, 1, 2, 1, 1, 1, 0, 0, 1, 0, 2, 1, 0, 3, 1, 0, 1, 2, 2, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0]"
46,10,24,23,0,4.053508854797678,0.025362318840579712,"[1, 2, 1, 0, 0, 1, 0, 1, 0, 2, 1, 3, 0, 1, 0, 1, 0, 1, 0, 0, 1, 2, 0, 1, 1, 2, 1, 1, 0]"
46,11,23,22,0,4.088779347361361,0.019762845849802372,"[1, 0, 1, 1, 0, 2, 0, 2, 0, 1, 0, 1, 2, 0, 1, 0, 0, 1, 0, 2, 2, 1, 0, 0, 1, 1, 1, 1, 1]"
47,0,23,22,0,3.708132064658601,0.04743083003952569,"[1, 1, 4, 0, 0, 1, 0, 1, 0, 0, 3, 0, 1, 0, 2, 2, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 2]"
47,1,25,24,0,3.8332696895151086,0.04,"[0, 1, 1, 1, 3, 0, 0, 3, 0, 1, 1, 0, 1, 1, 0, 2, 1, 2, 1, 0, 1, 0, 0, 0, 0, 2, 0, 3, 0]"
47,2,23,22,0,3.9148663038831,0.02766798418972332,"[2, 0, 1, 1, 0, 0, 1, 2, 0, 1, 1, 2, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 2, 1, 0, 2, 1, 2, 1]"
47,3,23,22,0,3.936180434129755,0.03162055335968379,"[0, 0, 1, 3, 0, 0, 3, 1, 0, 2, 0, 0, 1, 1, 0, 2, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1]"
47,4,25,24,1,3.893660689688186,0.03333333333333333,"[2, 0, 0, 0, 0, 0, 2, 1, 0, 1, 2, 1, 0, 2, 0, 1, 1, 3, 2, 1, 1, 0, 0, 0, 2, 2, 1, 0, 0]"
47,5,21,20,0,4.011365041826379,0.01904761904761905,"[2, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 2, 0, 1, 1, 1, 2, 0, 1, 0, 0, 2, 0, 1, 1, 1, 1]"
47,6,24,23,1,3.823934896284056,0.03985507246376811,"[0, 1, 0, 0, 3, 0, 0, 3, 3, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 2, 1, 0, 1, 0, 1, 2, 0]"
47,7,23,22,0,3.936180434129755,0.03162055335968379,"[0, 0, 1, 1, 0, 2, 0, 0, 1, 0, 1, 0, 1, 1, 0, 3, 1, 1, 1, 0, 0, 2, 0, 1, 1, 3, 1, 1, 0]"
47,8,20,19,0,3.9219280948873627,0.021052631578947368,"[1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 2, 1, 1, 0, 2, 1, 1, 0, 1, 2, 0, 2]"
47,9,22,21,0,3.7544418457133455,0.03896103896103896,"[0, 1, 0, 3, 2, 0, 0, 0, 1, 0, 1, 2, 3, 1, 0, 1, 1, 0, 0, 0, 1, 2, 0, 0, 0, 1, 0, 1, 1]"
47,10,21,20,0,3.880179922675738,0.02857142857142857,"[0, 3, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 2, 1, 2]"
47,11,24,23,0,3.970175521464345,0.028985507246376812,"[1, 0, 0, 3, 1, 1, 2, 0, 1, 1, 2, 2, 2, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 2, 1, 0, 1, 1]"
48,0,22,21,0,4.186704345910025,0.012987012987012988,"[1, 1, 1, 1, 2, 1, 1, 0, 1, 0, 2, 1, 0, 2, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]"
48,1,24,23,0,4.084962500721156,0.021739130434782608,"[2, 0, 2, 0, 0, 1, 1, 0, 1, 2, 2, 0, 0, 2, 0, 1, 1, 1, 1, 0, 1, 1, 2, 0, 1, 0, 0, 1, 1]"
48,2,21,20,0,3.6897037321995474,0.0380952380952381,"[2, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 2, 0, 3, 2, 0, 0, 1, 0, 2, 2]"
48,3,25,24,1,3.7034651896016473,0.05,"[1, 0, 2, 4, 1, 0, 0, 2, 0, 3, 1, 3, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 2, 1, 1, 0, 0, 1, 0]"
48,4,20,19,0,3.784183719779189,0.031578947368421054,"[0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 2, 0, 2, 1, 1, 0, 1, 3, 2, 0]"
48,5,25,24,0,3.893660689688186,0.04,"[0, 2, 1, 2, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 3, 0, 0, 0, 2, 1, 0, 0, 4, 1, 0, 0, 0]"
48,6,22,21,0,3.913977073182752,0.025974025974025976,"[1, 1, 2, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2, 1, 2, 2, 0, 2, 1, 1, 0, 2, 1, 0]"
48,7,20,19,0,3.8841837197791893,0.02631578947368421,"[0, 2, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 3, 0, 1, 1, 0, 2]"
48,8,24,23,0,3.8868421881310113,0.03260869565217391,"[1, 0, 2, 0, 0, 1, 0, 2, 1, 1, 1, 0, 2, 1, 0, 0, 0, 1, 1, 0, 2, 2, 1, 0, 2, 0, 0, 3, 0]"
48,9,21,20,0,3.7849418274376427,0.03333333333333333,"[1, 3, 0, 1, 1, 0, 1, 0, 0, 2, 1, 2, 0, 1, 1, 0, 0, 0, 0, 2, 0, 0, 1, 1, 1, 0, 0, 0, 2]"
48,10,23,22,0,3.6753108689123635,0.043478260869565216,"[3, 0, 0, 1, 1, 0, 0, 0, 0, 2, 0, 2, 1, 2, 0, 0, 1, 2, 1, 3, 0, 0, 1, 0, 0, 0, 1, 2, 0]"
48,11,24,23,0,4.053508854797678,0.025362318840579712,"[2, 1, 0, 1, 0, 1, 0, 0, 2, 1, 1, 0, 3, 0, 0, 1, 1, 0, 1, 0, 1, 1, 2, 1, 1, 2, 1, 0, 0]"
49,0,23,22,0,4.0559581516151235,0.023715415019762844,"[1, 0, 1, 0, 0, 1, 2, 0, 0, 0, 3, 1, 0, 0, 0, 1, 1, 1, 1, 2, 1, 1, 1, 0, 1, 1, 0, 2, 1]"
49,1,22,21,0,4.095795255000934,0.017316017316017316,"[1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 2, 0, 2, 2, 0, 1, 0, 1, 2, 1, 1, 1, 0]"
49,2,21,20,0,4.011365041826379,0.01904761904761905,"[0, 1, 1, 0, 1, 0, 0, 2, 0, 1, 0, 1, 1, 2, 0, 0, 0, 1, 1, 0, 1, 0, 2, 1, 2, 0, 1, 1, 1]"
51,0,24,23,1,3.970175521464345,0.028985507246376812,"[1, 0, 1, 0, 1, 1, 0, 3, 1, 2, 0, 1, 1, 1, 1, 0, 0, 2, 0, 2, 1, 0, 0, 1, 0, 2, 0, 2, 0]"
51,1,21,20,0,3.6537567082870015,0.04285714285714286,"[0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 2, 0, 1, 1, 0, 1, 3, 0, 0, 1, 2, 3, 0, 0, 1, 1]"
51,2,23,22,0,3.588354347173233,0.04743083003952569,"[2, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 2, 0, 0, 0, 0, 2, 3, 3, 2, 1, 1, 2, 0, 0]"
51,3,24,23,0,4.053508854797678,0.025362318840579712,"[1, 0, 0, 0, 1, 1, 1, 2, 0, 0, 0, 1, 2, 1, 0, 1, 1, 3, 1, 2, 2, 0, 0, 0, 1, 1, 1, 0, 1]"
52,0,23,22,0,3.9690016298759927,0.02766798418972332,"[1, 0, 0, 0, 2, 0, 0, 2, 0, 1, 0, 0, 2, 1, 2, 0, 1, 1, 0, 1, 0, 1, 3, 1, 1, 1, 1, 1, 0]"
52,1,22,21,0,3.823067982273661,0.030303030303030304,"[1, 0, 2, 0, 2, 0, 1, 0, 1, 0, 0, 1, 0, 2, 1, 0, 0, 0, 1, 0, 2, 0, 0, 1, 2, 2, 1, 0, 2]"
52,2,21,20,0,3.916126946588284,0.023809523809523808,"[0, 0, 1, 2, 0, 2, 1, 1, 1, 0, 0, 1, 0, 2, 0, 2, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 2]"
52,3,22,21,0,3.629219686524097,0.047619047619047616,"[0, 1, 1, 0, 0, 3, 0, 0, 0, 1, 1, 0, 3, 3, 0, 1, 1, 0, 2, 0, 0, 2, 0, 0, 0, 1, 1, 1, 0]"
52,4,21,20,0,3.916126946588284,0.023809523809523808,"[2, 2, 1, 0, 1, 1, 1, 0, 1, 1, 0, 2, 0, 0, 1, 0, 1, 0, 0, 2, 0, 2, 1, 0, 0, 0, 1, 0, 1]"
52,5,24,23,0,3.970175521464345,0.028985507246376812,"[3, 0, 2, 2, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 2, 0, 1, 1, 2, 0, 1, 0, 1, 2, 1, 0, 0, 1]"
52,6,21,20,0,3.7849418274376427,0.03333333333333333,"[0, 0, 0, 1, 1, 2, 0, 1, 1, 0, 0, 0, 0, 0, 3, 2, 0, 0, 0, 1, 1, 2, 1, 0, 1, 1, 1, 0, 2]"
52,7,21,20,1,3.7489948035250964,0.0380952380952381,"[1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 3, 0, 0, 1, 2, 1, 0, 0, 1, 3, 1, 2]"
52,8,21,20,0,3.916126946588284,0.023809523809523808,"[1, 0, 2, 2, 0, 0, 2, 0, 0, 2, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 2, 1, 1]"
52,9,22,21,0,4.004886164091843,0.021645021645021644,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 2, 1, 1, 0, 0, 2, 2, 1, 1, 1, 0, 1, 0, 2, 0, 1, 1, 1, 2, 1]"
52,10,22,21,0,3.913977073182752,0.025974025974025976,"[0, 2, 2, 1, 1, 0, 2, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 2, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 2]"
52,11,23,22,0,4.1429146733542535,0.019762845849802372,"[1, 1, 0, 1, 2, 1, 2, 0, 3, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1]"
53,0,22,21,0,3.970573095811685,0.025974025974025976,"[0, 2, 1, 1, 0, 0, 1, 1, 0, 2, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 2, 0, 3, 1, 1, 1]"
53,1,22,21,0,3.641249800455479,0.047619047619047616,"[0, 2, 1, 0, 2, 0, 2, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 2, 4, 2, 0, 1, 1, 1, 0, 0, 1, 0, 0]"
53,2,20,19,0,4.021928094887363,0.015789473684210527,"[0, 2, 0, 1, 1, 1, 0, 0, 0, 0, 1, 2, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 2, 1, 1]"
53,3,23,22,0,3.642489673166126,0.04743083003952569,"[3, 2, 1, 0, 1, 0, 1, 0, 0, 1, 1, 3, 2, 0, 0, 1, 0, 0, 2, 0, 0, 3, 0, 0, 1, 1, 0, 0, 0]"
53,4,23,22,0,4.088779347361361,0.019762845849802372,"[1, 1, 0, 2, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 2, 2, 0, 1, 1, 0, 0, 2, 1, 0, 1, 2, 0, 1]"
53,5,19,18,0,3.5368867237421675,0.04678362573099415,"[0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 3, 1, 2, 2, 1, 0, 0, 3, 0, 1, 0, 0, 0]"
53,6,24,23,0,4.001629167387822,0.03260869565217391,"[0, 0, 2, 0, 1, 0, 1, 2, 1, 1, 1, 1, 4, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 2, 0]"
53,7,22,21,0,4.004886164091843,0.021645021645021644,"[1, 0, 1, 2, 1, 2, 1, 0, 2, 0, 0, 2, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 2, 1, 0, 0, 1, 1]"
53,8,4,3,0,2.0,0.0,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
54,0,19,18,0,3.431623565847431,0.05263157894736842,"[0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 3, 0, 2, 0, 2, 3, 0, 0, 2, 0]"
54,1,21,20,1,3.916126946588284,0.023809523809523808,"[0, 0, 1, 2, 0, 1, 1, 2, 1, 0, 2, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 2, 0, 0, 1, 2, 0, 1, 0]"
54,2,17,16,0,3.4548223999466057,0.04411764705882353,"[1, 1, 1, 1, 1, 2, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3]"
54,3,23,22,0,3.9690016298759927,0.02766798418972332,"[1, 3, 0, 2, 0, 1, 1, 1, 2, 0, 1, 2, 0, 0, 1, 0, 0, 2, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1]"
54,4,22,21,0,4.004886164091843,0.021645021645021644,"[0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 2, 2, 0, 0, 0, 0, 2, 1, 0, 0, 1, 1, 0, 2, 2, 0]"
54,5,22,21,0,3.6978458230844122,0.047619047619047616,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 2, 0, 0, 2, 0, 3, 4, 1, 1, 1, 1, 1, 0]"
54,6,21,20,0,4.106603137064474,0.014285714285714285,"[0, 2, 0, 1, 0, 1, 1, 1, 1, 1, 0, 2, 0, 1, 2, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1]"
54,7,23,22,1,3.9690016298759927,0.02766798418972332,"[0, 1, 1, 1, 0, 0, 3, 0, 1, 2, 0, 0, 2, 1, 0, 0, 1, 2, 1, 1, 1, 0, 1, 0, 1, 0, 2, 0, 1]"
54,8,21,20,0,3.6897037321995474,0.0380952380952381,"[0, 0, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 2, 2, 1, 0, 0, 0, 1, 1, 1, 1, 2, 2, 0, 0, 3, 1, 0]"
54,9,22,21,0,3.6978458230844122,0.03896103896103896,"[1, 0, 0, 2, 1, 1, 1, 2, 2, 0, 0, 0, 1, 0, 1, 2, 0, 1, 3, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0]"
54,10,21,20,0,3.7849418274376427,0.03333333333333333,"[0, 0, 1, 1, 1, 1, 2, 0, 0, 0, 1, 1, 0, 0, 2, 0, 1, 0, 2, 3, 1, 0, 0, 0, 1, 0, 1, 0, 2]"
55,0,24,23,0,4.053508854797678,0.025362318840579712,"[1, 1, 1, 0, 1, 1, 1, 2, 0, 0, 1, 0, 1, 0, 1, 2, 0, 3, 0, 2, 0, 1, 0, 1, 1, 2, 0, 1, 0]"
55,1,22,21,0,3.913977073182752,0.025974025974025976,"[2, 1, 0, 0, 0, 2, 0, 0, 2, 0, 1, 0, 2, 2, 1, 1, 0, 1, 0, 2, 1, 1, 0, 1, 0, 0, 0, 1, 1]"
55,2,22,21,1,3.299896391167891,0.06926406926406926,"[0, 0, 3, 0, 0, 1, 2, 0, 0, 0, 2, 0, 2, 0, 1, 3, 0, 0, 4, 1, 0, 0, 1, 0, 0, 0, 0, 0, 2]"
55,3,8,7,0,3.0,0.0,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
